gene_id,SRR3033249,SRR3033250,SRR3033251,SRR3033252,SRR3033253,SRR3033254,SRR3033255,SRR3033256,SRR3033257,SRR3033258,SRR3033259,SRR3033260,SRR3033261,SRR3033262,SRR3033263,SRR3033264,SRR3033265,SRR3033266,SRR3033267,SRR3033268,SRR3033269,SRR3033270,SRR3033271,SRR3033272,SRR3033273
LOC726435,39.55,46.35,52.54,36.07,36.02,29.63,19.20,38.46,23.06,37.97,39.52,32.81,27.92,51.83,31.43,42.01,43.05,39.43,38.24,67.62,85.80,62.40,39.59,31.35,31.92
LOC726434,0.00,0.00,0.09,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
LOC726433,0.07,0.58,0.56,0.54,0.48,0.65,0.31,0.19,0.40,0.19,0.34,0.38,0.27,0.63,0.35,0.58,0.66,0.52,0.58,0.64,0.19,0.45,0.61,0.48,0.56
LOC726432,100.27,63.78,84.55,41.05,63.75,35.97,25.96,37.03,39.60,77.54,54.58,38.84,56.66,134.50,21.60,77.04,63.59,52.50,59.24,80.66,109.83,97.16,59.07,40.63,47.84
LOC726431,17.49,22.36,23.49,14.94,13.54,18.10,6.14,12.25,10.10,16.71,16.65,10.97,13.92,13.96,10.33,31.46,10.92,15.88,17.71,19.92,26.96,14.06,14.43,12.90,15.92
LOC102654268,1.59,1.06,1.25,1.26,1.33,1.00,0.39,0.00,0.39,1.98,0.62,0.27,0.73,1.40,0.52,2.25,0.56,1.16,1.27,1.57,1.54,0.81,0.55,0.87,0.85
LOC102653814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.00,0.00,0.00,0.00,0.00
LOC102653815,34.09,36.25,14.21,18.57,21.75,28.25,7.65,26.56,3.67,14.10,19.00,14.52,13.10,9.87,34.93,24.36,11.68,28.54,25.18,35.86,24.04,9.70,10.58,22.79,17.49
LOC102653816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.74,0.00,0.64,0.00,0.00
LOC102654265,0.39,0.00,1.09,0.93,0.00,0.99,0.34,0.00,0.85,0.00,1.37,1.20,0.00,0.69,0.23,0.00,1.24,1.04,0.17,0.21,0.46,0.30,1.81,0.00,0.63
LOC102653810,0.15,0.11,0.00,0.18,0.00,0.00,0.07,0.15,0.33,0.00,0.19,0.07,0.53,0.13,0.45,0.38,0.00,0.23,0.18,0.09,0.25,0.46,0.09,0.00,0.26
LOC102653811,0.29,0.19,1.22,0.69,0.31,0.73,0.25,0.00,0.47,0.00,0.00,0.22,0.00,0.26,1.21,0.93,0.92,0.38,0.62,0.46,0.17,0.44,0.15,0.14,0.31
LOC102654260,0.14,0.00,0.19,0.16,0.15,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.24,0.21,0.00,0.13,0.15
LOC102653813,2.98,0.50,0.00,0.00,0.00,0.46,0.00,0.73,0.39,0.00,0.00,0.00,0.00,1.91,0.00,0.94,0.00,0.00,0.32,0.32,0.78,0.90,0.00,0.37,0.71
LOC412969,0.00,0.00,0.00,0.00,0.26,0.15,0.21,0.00,5.48,0.00,0.31,0.09,0.00,0.00,1.57,0.00,0.76,0.32,0.00,0.25,0.00,0.37,0.49,2.84,0.00
LOC412968,6.78,12.32,14.14,11.60,8.01,11.88,7.74,5.51,8.75,12.40,6.48,8.69,5.24,5.18,4.42,11.51,11.87,10.58,9.42,9.69,15.67,12.79,6.55,4.93,5.55
LOC412966,3.73,9.60,14.28,3.73,4.66,4.51,2.99,3.98,1.71,10.45,6.77,4.63,3.56,9.58,3.75,11.88,9.70,6.44,8.92,12.70,14.70,13.29,7.52,6.38,7.79
LOC412965,6.80,7.31,17.23,8.91,6.85,5.94,4.73,4.97,4.19,4.28,5.16,3.67,4.97,3.42,6.72,7.22,2.88,5.94,4.75,4.81,3.64,3.84,3.05,3.30,3.83
LOC412961,5.79,5.35,13.68,3.45,4.17,2.07,1.40,3.16,2.82,8.94,5.25,2.66,3.60,9.51,6.97,6.96,8.37,6.77,3.89,8.01,14.70,15.13,6.81,5.14,6.40
LOC412960,3.23,3.51,4.98,2.71,3.11,1.65,0.86,1.21,1.98,7.35,1.38,0.68,4.34,3.33,0.94,7.61,1.87,1.62,1.15,1.65,1.84,1.99,1.32,0.69,1.13
LOC725915,12.78,25.45,44.93,16.83,15.71,19.16,7.94,15.22,13.22,20.33,17.88,11.15,10.19,18.86,21.55,21.09,21.76,29.11,17.42,30.90,30.91,22.48,17.14,12.77,14.53
LOC102653601,6.26,10.33,10.16,6.29,5.39,4.56,2.58,6.49,4.31,7.13,7.03,4.89,7.09,8.15,7.23,8.87,8.57,6.85,7.57,13.81,16.90,14.49,8.06,7.37,5.33
LOC102653600,0.00,0.83,4.03,1.42,1.35,3.84,1.53,0.00,3.73,3.44,4.24,6.82,2.52,1.04,1.44,0.00,3.69,1.61,0.53,1.32,1.40,0.87,4.24,3.09,1.94
LOC102653602,2.72,1.41,4.64,0.71,1.96,1.71,1.96,1.49,0.65,5.91,0.53,1.16,0.00,2.12,2.15,0.96,1.27,0.40,0.77,0.80,0.70,1.60,1.24,0.15,1.12
LOC102653604,0.93,1.54,6.43,4.02,3.98,2.60,2.29,0.44,3.07,3.73,3.00,3.36,3.68,1.74,0.53,3.01,2.90,1.47,1.09,1.86,1.80,2.06,2.63,1.86,2.11
LOC102653607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00
LOC102653609,11.68,50.27,63.62,8.17,13.14,16.41,7.91,6.65,15.52,37.21,9.74,5.44,11.58,16.26,2.29,59.24,10.05,6.97,11.35,13.37,10.19,11.42,8.99,4.50,7.17
LOC102653608,3.04,0.95,4.15,0.48,0.00,0.37,0.09,0.80,1.11,0.00,0.53,0.08,0.00,0.89,0.96,0.65,0.00,0.80,0.43,0.11,0.35,0.31,0.42,0.00,0.86
LOC413363,31.43,35.39,73.95,27.11,29.06,34.14,27.27,27.94,32.42,35.65,36.89,32.00,27.82,28.83,51.64,36.76,45.49,39.41,48.52,60.92,86.33,71.11,40.15,25.95,28.80
LOC411433,23.52,59.03,91.16,50.85,46.55,59.26,45.04,23.89,30.68,40.18,49.58,63.18,36.12,26.61,23.09,47.68,65.87,69.84,64.81,67.07,54.94,46.46,58.37,52.97,40.05
LOC411435,29.30,33.14,61.08,16.55,20.41,25.62,14.73,16.42,25.89,29.17,23.85,16.91,25.90,41.60,8.82,42.87,41.44,30.53,28.28,42.57,69.64,59.37,34.08,19.05,22.77
LOC411126,42.26,37.33,65.95,27.29,31.19,25.56,20.70,17.33,27.40,38.98,23.25,15.91,25.12,51.66,22.39,32.03,33.10,26.08,21.72,35.58,41.05,51.02,28.74,15.74,22.85
LOC411124,3.36,5.38,22.97,5.36,4.26,5.55,4.39,1.88,5.04,10.57,6.84,5.38,7.09,4.57,2.48,7.22,12.32,8.22,6.16,12.04,20.42,15.14,6.20,3.46,7.57
LOC411125,11.88,24.26,25.73,13.34,12.84,16.67,11.56,12.26,12.78,16.49,22.65,15.89,12.21,17.47,16.67,19.07,22.72,20.90,22.90,26.72,34.39,34.10,21.60,19.67,16.16
LOC411122,21.89,46.31,127.98,39.95,28.49,42.02,36.23,18.29,34.44,44.03,42.72,37.53,39.73,29.50,12.09,70.13,55.27,48.63,38.58,57.64,87.24,76.58,36.99,21.38,33.24
LOC411121,11.53,12.57,18.99,9.08,10.04,7.88,4.89,10.81,5.64,11.76,10.13,5.78,9.27,12.91,14.06,12.42,8.16,8.23,8.08,16.44,19.51,13.79,7.84,6.44,6.62
LOC100577574,6.89,3.63,9.54,7.38,7.11,4.73,5.56,8.97,5.15,4.20,8.07,7.15,5.80,2.54,7.57,3.30,3.70,8.28,4.92,3.61,4.49,4.71,6.49,4.69,7.55
LOC409845,6.95,6.53,20.77,2.78,2.26,2.24,1.55,1.50,3.79,5.49,3.99,2.56,3.73,16.14,5.82,11.06,7.07,3.12,3.49,7.71,11.16,9.24,4.59,2.05,4.18
LOC409846,31.61,60.03,130.41,35.07,30.70,50.02,34.73,23.61,30.86,51.17,47.03,43.39,38.17,61.79,69.85,60.94,79.18,52.48,67.37,83.57,123.88,102.75,54.95,31.65,37.96
LOC409847,169.97,66.94,89.14,76.02,150.97,63.90,64.26,92.30,93.11,168.23,57.92,94.46,155.53,87.70,174.64,72.40,41.48,26.61,138.43,69.27,82.79,64.92,75.46,81.76,59.08
LOC409841,37.70,59.02,106.72,41.58,43.87,47.80,33.69,34.94,34.01,49.58,49.13,43.91,38.37,52.21,67.05,54.60,48.34,54.05,53.95,51.56,61.75,62.18,47.59,46.65,39.51
LOC409842,54.18,97.67,145.87,48.50,42.91,68.53,32.66,68.75,52.48,63.94,82.77,55.11,56.60,64.75,102.72,66.06,82.40,72.85,64.88,108.66,133.53,137.52,70.01,68.94,59.37
LOC409843,537.69,890.05,734.29,864.98,1118.18,1179.44,946.11,217.57,1386.55,1121.25,742.04,642.72,792.55,429.89,12.32,597.75,445.66,506.09,667.51,418.13,358.41,301.62,686.27,449.88,735.26
LOC727220,1.13,0.18,1.16,0.00,0.42,0.00,0.11,0.00,0.76,1.09,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC409849,30.36,22.43,43.87,34.72,32.59,24.65,17.37,15.19,25.82,38.51,14.52,18.53,19.28,31.14,7.46,27.56,30.14,17.52,15.00,22.07,40.68,38.20,24.28,16.70,33.72
LOC100577378,19.96,29.83,16.44,16.69,20.07,20.31,9.41,23.54,12.93,23.34,20.82,13.54,11.84,17.93,25.83,25.47,14.77,31.64,30.69,36.32,27.88,20.89,21.56,31.85,22.31
Cox6c,536.31,796.91,566.71,318.62,380.14,498.01,437.65,533.50,694.95,770.24,636.66,561.75,312.32,848.30,668.90,569.28,742.52,880.21,766.10,847.77,736.18,888.95,719.60,1043.20,715.94
LOC408717,733.97,673.97,477.48,309.85,591.12,656.72,214.01,379.17,183.40,684.77,381.00,273.55,351.61,660.79,691.08,844.05,215.55,309.02,455.38,356.30,386.09,195.72,249.60,350.84,280.68
LOC408716,43.99,24.92,31.15,17.31,22.68,8.31,4.26,14.57,10.60,32.83,12.85,7.00,16.28,60.99,18.36,26.83,16.90,16.54,13.65,23.95,39.90,35.23,15.32,9.93,13.85
LOC408715,2.49,3.88,20.61,1.89,3.12,0.64,2.15,0.72,10.58,7.70,6.80,3.54,7.71,13.21,4.14,11.99,14.77,5.65,6.07,8.67,10.53,14.44,10.64,3.29,8.25
LOC408714,12.57,10.67,42.66,2.30,2.20,2.75,2.81,0.97,10.56,19.65,8.26,4.71,7.64,24.47,9.97,35.31,43.54,21.41,18.01,44.81,89.81,69.63,20.02,5.01,8.86
LOC408713,5.52,9.84,28.56,9.72,3.48,11.24,6.32,4.54,6.21,7.71,7.40,10.14,10.40,14.39,9.78,10.80,9.59,18.14,11.94,13.43,15.41,19.93,10.28,14.78,11.21
LOC408712,75.47,35.21,44.54,35.48,52.31,23.02,15.78,18.05,21.44,52.42,34.66,21.32,47.76,79.60,4.16,33.89,18.83,27.38,27.84,32.60,30.43,29.55,26.00,25.51,27.38
LOC408711,27.46,51.46,131.71,30.95,37.02,46.99,32.22,26.02,31.98,49.32,51.63,53.79,29.33,51.75,51.94,48.68,67.66,54.09,46.64,61.47,63.21,62.77,60.33,69.10,48.86
LOC408710,25.75,32.13,68.68,29.40,31.48,47.46,21.96,17.65,25.90,34.49,29.29,21.50,27.95,46.22,20.77,36.14,46.65,34.43,37.17,44.86,63.50,58.45,30.27,19.21,25.35
LOC410135,9.57,6.15,8.93,9.58,8.20,6.56,5.75,7.02,8.05,9.58,7.85,5.56,8.12,8.15,8.36,8.15,7.46,7.13,6.40,5.58,6.28,9.13,6.09,3.63,5.18
LOC408718,12.44,10.08,8.43,11.98,11.86,9.69,8.68,5.26,11.79,16.13,13.18,7.54,9.86,4.95,3.93,8.23,4.70,4.17,7.16,7.56,4.90,3.61,7.60,6.45,8.00
LOC724826,8.14,21.22,25.13,8.22,10.69,19.66,7.82,7.66,6.93,16.18,13.57,9.71,8.75,10.60,17.20,15.79,13.44,21.53,17.61,27.54,31.63,19.79,12.98,13.31,12.06
LOC724827,91.24,157.34,102.13,57.08,77.42,115.50,41.28,108.31,62.49,96.93,139.47,77.40,83.02,123.44,124.14,93.29,59.75,121.86,116.93,140.42,101.29,71.28,81.79,137.19,116.53
LOC100577798,40.55,30.01,36.62,18.54,28.00,10.31,7.15,18.58,13.96,28.05,15.71,8.37,24.92,15.02,24.18,28.01,6.18,12.61,12.55,6.39,10.24,7.43,9.06,8.52,16.12
LOC724825,4.26,13.86,18.56,0.88,0.80,2.45,1.05,4.76,16.10,27.49,1.86,8.57,2.30,22.22,4.52,15.47,39.75,9.53,20.62,38.64,43.23,64.35,9.75,1.74,2.57
LOC100578560,79.66,116.97,46.45,50.96,45.31,76.34,22.32,77.29,35.01,108.64,98.26,57.75,63.19,68.73,71.90,60.62,46.89,90.76,100.00,110.30,70.88,66.62,67.45,134.09,77.68
LOC100578561,1.78,0.08,4.64,0.28,0.13,0.07,0.00,0.12,3.73,12.66,0.00,0.23,0.00,14.31,7.58,1.74,31.59,16.96,9.24,25.47,72.03,49.79,1.11,0.06,0.06
LOC100578562,0.16,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.04,0.23,0.04,0.00,0.17,0.07,0.00,0.05,0.09,0.00,0.00,0.00,0.14,0.12,0.00,0.04,0.00
LOC100578563,8.03,9.04,17.56,4.28,3.75,3.05,2.03,4.81,4.21,14.21,8.91,3.33,10.01,17.98,16.15,15.86,13.99,9.40,11.08,18.74,32.51,25.03,11.96,5.19,8.90
Mir6005,0.00,0.00,1.38,2.53,0.00,0.00,0.89,0.00,2.13,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,1.06,2.29,0.00
Mir6004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mir6006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC100578568,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
LOC100577797,0.00,3.12,0.00,1.08,1.01,0.00,0.78,0.00,0.00,0.00,2.01,0.69,0.00,0.00,1.64,1.17,0.00,0.00,3.98,5.45,0.53,2.01,0.00,4.17,1.47
LOC100577794,6.22,8.38,27.75,6.78,8.17,11.96,9.36,5.47,29.98,25.08,23.83,31.10,38.68,28.48,8.53,20.00,17.27,13.08,8.99,42.06,68.73,53.62,29.45,28.11,22.70
LOC100577795,29.00,30.29,67.24,38.18,35.48,45.00,38.11,23.04,47.61,56.92,28.93,25.65,41.87,15.04,10.06,58.15,38.99,14.90,43.82,19.13,39.53,37.19,24.69,21.03,29.18
LOC107965377,0.76,0.00,0.53,0.00,0.00,0.16,0.00,0.00,0.14,0.00,0.22,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.21,0.13,0.15,1.15,0.13,0.00,0.13
LOC410648,0.10,0.03,0.56,0.06,0.11,0.16,0.07,0.05,0.20,0.88,0.23,0.10,0.22,0.79,0.28,0.60,1.12,0.35,0.44,0.58,0.89,1.30,0.41,0.05,0.22
LOC725755,6.49,11.48,5.75,6.78,5.93,5.03,1.84,1.68,1.98,7.28,5.21,3.99,3.51,15.50,1.25,6.25,5.77,8.72,8.70,21.24,13.34,10.63,6.32,8.27,3.90
LOC410649,23.38,21.78,53.04,13.31,12.85,11.17,10.09,6.94,22.14,32.18,19.92,13.52,20.96,38.64,38.73,36.47,65.13,30.22,34.26,62.06,119.15,94.22,29.01,8.70,17.23
LOC102656390,0.00,1.50,0.38,0.00,0.00,0.29,0.44,0.31,0.00,1.74,0.34,0.00,0.00,0.64,0.00,0.94,0.00,0.53,1.25,0.48,1.11,1.07,0.16,1.00,0.00
LOC102656391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656392,0.00,0.00,2.23,0.00,0.71,0.41,0.00,0.00,3.45,3.67,0.85,0.25,1.35,0.00,0.00,0.00,1.35,1.73,0.00,0.35,0.75,0.97,0.33,0.00,0.00
LOC102656393,0.00,0.21,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.33,0.00,0.13,0.00,0.00,0.23,0.16,0.15,0.49
LOC102656394,0.31,0.31,0.55,0.18,0.26,0.20,0.03,0.08,0.21,0.22,0.17,0.15,0.32,0.33,0.18,0.05,0.00,0.20,0.33,0.12,0.18,0.24,0.16,0.04,0.21
LOC102656395,3.40,5.48,3.10,0.47,1.08,1.63,0.70,1.78,2.40,1.68,0.96,0.46,0.41,2.11,3.80,6.62,0.85,2.37,2.46,1.89,2.33,0.76,1.13,0.79,0.43
LOC102656644,2.21,1.42,0.94,0.88,2.67,1.23,0.75,1.35,1.55,6.68,1.69,1.19,1.94,0.98,1.42,0.65,0.82,1.91,0.66,0.98,1.85,2.37,1.18,1.17,1.46
LOC102656397,1.20,0.60,1.26,0.35,1.62,1.83,0.52,0.30,1.13,0.84,1.83,1.01,2.47,0.53,0.89,0.44,1.58,0.61,1.03,0.47,0.70,0.23,1.23,0.44,2.86
LOC102656398,0.22,0.15,0.31,0.26,0.00,0.56,0.10,0.00,0.00,1.24,0.29,0.34,0.46,0.00,0.13,0.42,0.00,0.88,0.66,0.35,0.13,0.51,0.34,0.22,0.00
LOC725753,9.32,15.64,25.50,12.18,11.30,14.59,10.13,12.61,11.75,12.25,13.23,12.84,12.18,7.21,14.71,14.19,13.74,12.30,12.20,10.10,10.43,11.20,14.22,10.79,9.73
LOC102656648,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.19
LOC100577373,2.91,3.25,7.61,5.19,9.48,3.27,1.90,0.93,3.94,3.83,1.83,2.12,2.15,4.48,2.95,5.23,13.67,7.11,9.36,5.05,5.34,5.19,4.02,2.40,12.24
LOC551631,21.02,36.97,64.27,27.48,23.39,31.20,25.22,20.75,28.04,32.79,26.11,29.07,15.29,19.64,28.63,29.94,45.61,36.76,35.21,56.40,72.68,53.73,30.48,20.02,25.67
LOC551633,49.17,66.21,189.78,51.35,52.43,61.27,48.43,48.87,56.91,47.16,64.81,58.89,43.59,55.55,98.37,52.52,106.62,78.54,68.35,109.38,155.89,188.45,60.82,56.62,54.56
LOC551632,0.00,0.37,1.31,0.44,0.20,0.12,0.16,0.00,0.00,0.00,0.00,0.29,0.00,1.31,1.76,0.94,1.38,1.22,0.63,2.72,3.13,4.39,0.34,0.18,0.20
LOC551635,40.73,44.79,14.39,20.08,31.16,27.63,10.22,34.74,9.67,32.83,32.86,20.15,25.32,27.39,47.65,26.35,11.74,28.92,44.91,45.94,35.21,14.82,19.45,34.60,23.57
LOC551637,19.88,28.26,36.94,13.14,15.48,18.41,9.06,16.68,12.89,20.78,18.55,14.41,14.51,15.87,26.04,23.61,14.83,21.41,23.03,29.93,36.14,24.40,17.85,16.39,14.21
LOC551636,26.81,43.69,23.40,24.19,21.83,29.90,9.65,26.04,12.92,27.58,32.11,21.11,34.73,22.04,32.33,32.70,14.99,20.18,33.83,36.40,25.88,15.75,19.29,36.33,25.27
LOC551639,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00
LOC726646,40.07,40.63,39.91,50.61,47.56,47.40,28.71,38.76,28.43,37.30,48.43,21.73,36.92,21.87,47.28,46.77,37.63,40.97,49.18,34.24,44.93,26.69,31.01,25.09,37.53
LOC100578300,19.84,28.56,44.37,22.12,16.87,24.83,20.49,8.45,18.68,31.14,16.63,16.49,14.97,17.62,38.64,38.66,37.76,32.32,26.67,28.42,62.02,48.77,19.83,9.90,18.52
LOC100577863,7.77,11.39,2.65,1.94,6.38,2.76,1.14,1.18,1.25,2.79,1.63,0.83,1.93,5.01,3.49,13.32,2.35,6.39,4.03,1.95,1.64,0.51,1.28,1.31,1.74
LOC100578304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC726997,34.37,75.82,80.32,48.33,35.16,49.46,43.77,18.25,56.86,65.55,44.66,51.51,33.48,126.81,12.93,80.92,120.54,59.11,60.33,134.76,215.06,222.40,73.40,28.20,44.59
LOC100578307,0.12,0.10,0.68,0.35,0.74,0.09,0.58,0.15,0.24,1.25,0.52,0.15,0.61,0.66,1.28,0.82,0.32,0.98,0.54,0.23,0.21,0.71,0.15,0.24,0.08
LOC100578309,3.48,2.93,6.88,9.45,7.54,8.18,6.55,3.50,5.10,2.28,6.94,8.31,7.75,3.19,4.27,3.95,4.86,5.38,9.00,5.97,5.86,4.62,10.82,6.45,7.34
LOC726137,7.34,10.69,30.08,7.05,4.41,8.26,4.35,6.81,7.76,7.42,10.73,7.75,8.65,24.69,9.25,16.10,16.78,16.04,15.61,27.20,42.77,37.14,15.30,7.76,8.53
LOC412778,0.93,1.59,3.55,0.96,1.21,0.67,0.66,0.50,1.17,3.31,0.95,0.68,1.70,6.84,1.28,2.61,2.95,1.22,1.58,2.91,4.08,5.50,1.74,0.56,1.18
LOC726134,332.56,279.70,139.43,787.69,241.76,148.02,258.88,395.53,243.62,152.58,229.73,314.34,333.74,64.12,379.25,286.91,249.71,328.56,148.61,343.57,397.57,261.75,273.98,279.34,364.26
LOC102656028,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.19,0.00,0.00,0.12,0.46,0.17,0.00,0.15,0.00,0.00
LOC102656029,0.00,0.00,0.20,0.00,0.10,0.18,0.38,0.10,0.32,0.27,0.29,0.11,0.40,0.09,0.06,0.25,0.10,0.13,0.08,0.10,0.00,0.00,0.50,0.24,0.15
LOC102656026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656027,4.52,5.72,10.90,6.82,11.28,5.52,3.92,4.27,6.11,18.96,6.30,3.97,7.81,7.58,0.87,10.08,9.27,10.52,4.40,3.08,3.64,3.40,4.95,4.46,7.76
LOC412770,22.73,12.75,58.63,13.91,10.05,7.25,7.06,6.56,14.33,25.86,12.80,13.62,12.10,35.19,10.13,20.96,32.57,19.04,18.22,31.92,52.74,46.83,23.24,8.64,12.28
LOC412771,38.73,46.25,5.17,56.09,49.78,24.13,23.76,50.14,9.30,30.71,49.16,42.78,42.40,4.35,32.27,26.87,2.34,9.08,41.67,35.94,5.93,2.54,30.17,67.75,39.44
LOC102656022,0.83,0.83,0.86,0.00,0.00,0.00,0.18,0.00,0.22,0.00,0.00,0.16,0.00,1.45,0.00,1.59,1.31,0.00,0.00,0.22,0.24,0.62,0.64,0.21,0.00
LOC102656023,0.22,0.44,0.62,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.58,0.65,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.11,1.09,0.00
LOC102656020,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656021,25.15,29.33,54.01,15.29,14.17,13.19,11.76,12.13,18.12,30.21,26.18,15.62,20.19,39.16,35.21,38.02,46.14,36.94,34.53,72.91,98.46,76.08,30.04,17.89,23.11
Mir252a,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC413173,21.40,24.73,30.26,18.74,15.84,13.16,10.13,15.88,15.20,11.07,25.02,18.98,23.06,18.83,24.88,18.97,17.25,20.56,21.56,26.80,34.70,29.61,18.91,21.12,15.12
LOC551986,366.71,355.91,39.39,228.87,291.31,197.02,155.82,316.45,133.04,272.93,252.41,207.19,178.15,86.59,388.36,136.29,98.99,183.77,328.27,257.67,164.09,107.96,190.62,314.71,207.52
LOC413171,2.95,2.71,6.75,1.45,2.25,1.37,1.12,1.53,1.59,4.60,2.99,1.86,3.44,6.48,3.76,4.37,4.20,3.02,2.37,4.94,8.01,6.84,3.82,1.90,2.89
LOC413170,28.31,26.62,53.38,17.26,19.98,17.80,14.96,16.34,20.54,31.31,19.78,14.62,21.66,29.03,24.35,36.07,33.43,23.84,31.43,35.79,55.61,50.43,18.36,10.86,16.27
LOC551983,121.20,152.70,140.93,81.65,105.41,102.34,64.04,117.73,98.35,144.96,142.65,110.67,97.90,126.62,188.74,131.94,99.37,140.13,150.38,149.58,151.36,118.87,130.93,144.12,120.36
LOC413176,18.82,20.27,11.58,12.61,14.92,5.15,2.82,10.02,3.67,18.95,9.60,5.27,12.17,23.45,2.91,9.86,5.61,9.33,9.41,18.47,14.34,10.42,7.54,9.32,7.39
LOC551981,7.92,11.08,11.47,8.79,10.92,11.82,7.00,11.74,11.84,12.47,18.48,10.28,15.32,11.09,7.20,11.23,10.73,13.05,13.25,11.33,10.81,11.30,15.31,14.41,15.68
LOC551980,31.74,63.04,78.43,32.86,30.39,49.61,22.68,42.03,28.38,40.25,42.75,34.57,38.87,37.11,65.69,47.45,36.92,52.05,55.11,62.57,58.53,51.36,40.69,51.42,35.92
LOC726834,1.68,0.61,1.90,1.27,0.50,1.58,1.85,1.43,0.25,2.15,1.25,2.17,0.63,1.62,1.55,1.29,1.14,0.95,2.61,1.66,2.03,1.00,2.37,1.92,1.81
LOC413179,3.69,12.12,10.17,3.41,6.15,7.00,3.59,4.62,3.65,7.22,8.34,5.13,6.85,8.07,7.86,10.61,7.85,8.56,9.23,16.79,20.41,12.98,7.84,6.90,6.77
LOC552512,18.90,34.13,88.41,26.43,17.28,25.28,24.42,7.23,39.64,49.93,26.55,28.38,33.52,45.97,3.10,121.42,87.35,44.12,47.41,62.84,86.91,97.52,46.08,22.68,35.66
LOC551988,4.12,3.11,11.58,7.73,13.64,2.85,1.39,1.50,2.62,6.58,5.80,2.91,2.26,12.14,1.69,6.37,23.50,4.46,7.59,18.14,17.36,16.12,4.37,2.32,3.56
LOC725159,0.00,0.29,0.41,0.17,0.16,0.09,0.32,0.43,0.32,6.12,1.08,0.23,0.60,0.39,1.04,0.09,0.00,1.73,1.05,0.08,0.09,0.67,1.51,1.01,0.62
